train_number,station_sequence,station_code,station_name,scheduled_arrival,scheduled_departure,distance_km,day
77610,1,AKOT,Akot,--:--,06:00,0.0,1
77610,2,PTZ,Patsul,06:14,06:17,13.4,1
77610,3,GSX,Gandhi Smrak Rd,06:47,06:50,41.4,1
77610,4,UGWE,Ugwe,07:20,--:--,69.5,1
77611,1,AK,Akola Jn,--:--,06:00,0.0,1
77611,2,UGWE,Ugwe,06:12,06:15,11.8,1
77611,3,GSX,Gandhi Smrak Rd,06:45,06:48,39.8,1
77611,4,PTZ,Patsul,07:18,--:--,68.0,1
77612,1,AKOT,Akot,--:--,06:00,0.0,1
77612,2,PTZ,Patsul,06:14,06:17,13.4,1
77612,3,GSX,Gandhi Smrak Rd,06:47,06:50,41.4,1
77612,4,UGWE,Ugwe,07:20,--:--,69.5,1
77613,1,PAU,Purna Jn,--:--,06:00,0.0,1
77613,2,MRV,Marsul,06:13,06:16,12.4,1
77613,3,BMF,Basmat,06:33,06:36,28.3,1
77613,4,CWI,Chondi,06:51,06:54,42.2,1
77613,5,JUNX,Junona Halt,07:01,07:04,48.7,1
77613,6,SIF,Sirli,07:12,07:15,56.9,1
77613,7,PNSD,Pangarshinde Halt,07:19,07:22,61.4,1
77613,8,BLC,Bolda,07:28,07:31,67.2,1
77613,9,NDPR,Nandapur,07:39,07:42,75.0,1
77613,10,KNJJ,Kannjara Halt,07:46,07:49,78.9,1
77613,11,DNE,Dhamni,07:57,08:00,86.4,1
77613,12,HNL,Hingoli Deccan,08:13,08:16,98.4,1
77613,13,NVLN,Nawalgohan,08:27,08:30,109.2,1
77613,14,MLSU,Malsailu,08:40,08:43,119.1,1
77613,15,KNRG,Kanhargaon Naka,08:55,08:58,130.3,1
77613,16,KKG,Kekatumar,09:10,09:13,141.8,1
77613,17,WHM,Washim,09:28,09:31,156.2,1
77613,18,KXX,Kata Road,09:45,09:48,169.1,1
77613,19,JUK,Jaulka,10:04,10:07,183.8,1
77613,20,AMW,Aman Vadi,10:09,10:12,186.4,1
77613,21,LHD,Lohogad,10:37,10:40,210.2,1
77613,22,BSQ,Barsi Takli,10:57,11:00,225.9,1
77613,23,SVW,Shivni Shivapur,11:15,--:--,240.0,1
77614,1,AK,Akola Jn,--:--,06:00,0.0,1
77614,2,SVW,Shivni Shivapur,06:09,06:12,9.0,1
77614,3,BSQ,Barsi Takli,06:27,06:30,23.1,1
77614,4,LHD,Lohogad,06:47,06:50,38.8,1
77614,5,AMW,Aman Vadi,07:15,07:18,62.6,1
77614,6,JUK,Jaulka,07:20,07:23,65.1,1
77614,7,KXX,Kata Road,07:39,07:42,79.9,1
77614,8,WHM,Washim,07:56,07:59,92.8,1
77614,9,KKG,Kekatumar,08:14,08:17,107.2,1
77614,10,KNRG,Kanhargaon Naka,08:29,08:32,118.7,1
77614,11,MLSU,Malsailu,08:44,08:47,129.9,1
77614,12,NVLN,Nawalgohan,08:57,09:00,139.8,1
77614,13,HNL,Hingoli Deccan,09:11,09:14,150.6,1
77614,14,DNE,Dhamni,09:27,09:30,162.6,1
77614,15,KNJJ,Kannjara Halt,09:38,09:41,170.1,1
77614,16,NDPR,Nandapur,09:45,09:48,174.0,1
77614,17,BLC,Bolda,09:56,09:59,181.8,1
77614,18,PNSD,Pangarshinde Halt,10:05,10:08,187.6,1
77614,19,SIF,Sirli,10:12,10:15,192.1,1
77614,20,JUNX,Junona Halt,10:23,10:26,200.2,1
77614,21,CWI,Chondi,10:33,10:36,206.8,1
77614,22,BMF,Basmat,10:51,10:54,220.6,1
77614,23,MRV,Marsul,11:11,11:14,236.6,1
77614,24,PAU,Purna Jn,11:27,11:30,249.0,1
77614,25,MQL,Mirkhal,11:46,11:49,264.1,1
77614,26,PIZ,Pingli,11:57,12:00,272.1,1
77614,27,PBN,Parbhani Jn,12:13,12:16,284.7,1
77614,28,SNGR,Sanganapur,12:28,12:31,295.7,1
77614,29,PKNS,Pokharni Narasimha,12:41,12:44,305.7,1
77614,30,DNDI,Dhondi,12:46,12:49,307.5,1
77614,31,GNH,Gangakher,13:09,13:12,326.6,1
77614,32,WDN,Vadgaon Nila,13:29,13:32,342.9,1
77614,33,UKH,Ukhali,13:38,13:41,348.5,1
77614,34,PRLI,Parli Vaijnath,13:56,--:--,362.4,1
77615,1,PRLI,Parli Vaijnath,--:--,06:00,0.0,1
77615,2,UKH,Ukhali,06:15,06:18,13.9,1
77615,3,WDN,Vadgaon Nila,06:24,06:27,19.5,1
77615,4,GNH,Gangakher,06:44,06:47,35.8,1
77615,5,DNDI,Dhondi,07:07,07:10,54.9,1
77615,6,PKNS,Pokharni Narasimha,07:12,07:15,56.8,1
77615,7,SNGR,Sanganapur,07:25,07:28,66.7,1
77615,8,PBN,Parbhani Jn,07:40,07:43,77.8,1
77615,9,PIZ,Pingli,07:56,07:59,90.3,1
77615,10,MQL,Mirkhal,08:07,08:10,98.3,1
77615,11,PAU,Purna Jn,08:26,08:29,113.4,1
77615,12,CRU,Chudawa,08:42,08:45,125.8,1
77615,13,LBG,Limbgaon,08:58,09:01,137.8,1
77615,14,WNG,Wanegaon,09:07,09:10,143.9,1
77615,15,NED,Huzur Sahib Nanded,09:18,09:21,152.0,1
77615,16,MTDI,Maltekdi,09:24,09:27,155.4,1
77615,17,PARD,Pathrad,09:35,09:38,163.5,1
77615,18,MGC,Mugat,09:43,09:46,168.4,1
77615,19,MUE,Mudkhed,09:58,10:01,180.1,1
77615,20,JMBL,Jambhali Halt,10:13,10:16,191.6,1
77615,21,BMBE,Bimbari,10:21,10:24,196.8,1
77615,22,BOKR,Bhokar,10:33,10:36,205.4,1
77615,23,TBU,Tharban,10:44,10:47,213.1,1
77615,24,DVN,Devthana,10:49,10:52,215.8,1
77615,25,HDGR,Hadgaon Road,11:02,11:05,225.1,1
77615,26,PRWA,Parwakhurd Halt,11:12,11:15,232.4,1
77615,27,JLG,Julgaon Deccan,11:19,11:22,236.9,1
77615,28,KDBR,Khadki Bazar,11:29,11:32,243.3,1
77615,29,HEM,Himayatnagar,11:37,11:40,248.4,1
77615,30,JXN,Jirona,11:52,11:55,259.6,1
77615,31,SHSK,Saharsrakund,12:03,12:06,267.2,1
77615,32,MHMB,Mahimba,12:16,12:19,276.7,1
77615,33,DHNR,Dhanora Deccan,12:29,12:32,286.7,1
77615,34,BHBK,Bodhadi Bujrug,12:42,12:45,296.1,1
77615,35,MDPJ,Madanapur Halt,12:53,12:56,303.7,1
77615,36,KNVT,Kinwat,13:06,13:09,313.7,1
77615,37,ABX,Ambari,13:20,13:23,324.0,1
77615,38,KSAE,Kosai,13:41,13:44,341.3,1
77615,39,TLMG,Talmadugu,13:53,13:56,349.6,1
77615,40,UMM,Umram,14:02,--:--,355.8,1
77616,1,ADB,Adilabad,--:--,06:00,0.0,1
77616,2,UMM,Umram,06:14,06:17,13.4,1
77616,3,TLMG,Talmadugu,06:23,06:26,19.6,1
77616,4,KSAE,Kosai,06:35,06:38,27.9,1
77616,5,ABX,Ambari,06:56,06:59,45.2,1
77616,6,KNVT,Kinwat,07:10,07:13,55.4,1
77616,7,MDPJ,Madanapur Halt,07:23,07:26,65.4,1
77616,8,BHBK,Bodhadi Bujrug,07:34,07:37,73.0,1
77616,9,DHNR,Dhanora Deccan,07:47,07:50,82.5,1
77616,10,MHMB,Mahimba,08:00,08:03,92.4,1
77616,11,SHSK,Saharsrakund,08:13,08:16,101.9,1
77616,12,JXN,Jirona,08:24,08:27,109.6,1
77616,13,HEM,Himayatnagar,08:39,08:42,120.7,1
77616,14,KDBR,Khadki Bazar,08:47,08:50,125.9,1
77616,15,JLG,Julgaon Deccan,08:57,09:00,132.3,1
77616,16,PRWA,Parwakhurd Halt,09:04,09:07,136.7,1
77616,17,HDGR,Hadgaon Road,09:14,09:17,144.0,1
77616,18,DVN,Devthana,09:27,09:30,153.3,1
77616,19,TBU,Tharban,09:32,09:35,156.0,1
77616,20,BOKR,Bhokar,09:43,09:46,163.8,1
77616,21,BMBE,Bimbari,09:55,09:58,172.3,1
77616,22,JMBL,Jambhali Halt,10:03,10:06,177.5,1
77616,23,MUE,Mudkhed,10:18,10:21,189.0,1
77616,24,MGC,Mugat,10:33,10:36,200.7,1
77616,25,PARD,Pathrad,10:41,10:44,205.7,1
77616,26,NED,Huzur Sahib Nanded,10:56,10:59,217.1,1
77616,27,WNG,Wanegaon,11:07,11:10,225.3,1
77616,28,LBG,Limbgaon,11:16,11:19,231.4,1
77616,29,CRU,Chudawa,11:32,--:--,243.4,1
77619,1,J,Jalna,--:--,06:00,0.0,1
77619,2,BDU,Badnapur,06:25,06:28,23.7,1
77619,3,KMV,Karmad,06:54,06:57,48.4,1
77619,4,CTH,Chikalthana,07:16,07:19,66.5,1
77619,5,MKDD,Mukundwadi Halt,07:24,07:27,71.3,1
77619,6,AWB,Aurangabad,07:35,07:38,78.9,1
77619,7,DLB,Daulatabad,07:55,07:58,94.6,1
77619,8,POZ,Potul,08:10,08:13,106.4,1
77619,9,LSR,Lasur,08:29,08:32,121.2,1
77619,10,KAJG,Karanjgaon,08:45,08:48,133.4,1
77619,11,PSD,Parsoda,08:55,08:58,140.0,1
77619,12,RGO,Rotegaon,09:15,09:18,155.7,1
77619,13,TR,Taru,09:48,--:--,183.2,1
77620,1,NSL,Nagarsol,--:--,06:00,0.0,1
77620,2,TR,Taru,06:08,06:11,8.1,1
77620,3,RGO,Rotegaon,06:41,06:44,35.6,1
77620,4,PSD,Parsoda,07:01,07:04,51.3,1
77620,5,KAJG,Karanjgaon,07:11,07:14,57.9,1
77620,6,LSR,Lasur,07:27,07:30,70.1,1
77620,7,POZ,Potul,07:46,07:49,84.9,1
77620,8,DLB,Daulatabad,08:01,08:04,96.7,1
77620,9,AWB,Aurangabad,08:21,08:24,112.4,1
77620,10,MKDD,Mukundwadi Halt,08:32,08:35,120.0,1
77620,11,CTH,Chikalthana,08:40,08:43,124.7,1
77620,12,KMV,Karmad,09:02,09:05,142.9,1
77620,13,BDU,Badnapur,09:31,09:34,167.6,1
77620,14,J,Jalna,09:59,--:--,191.3,1
77621,1,J,Jalna,--:--,06:00,0.0,1
77621,2,BDU,Badnapur,06:25,06:28,23.7,1
77621,3,KMV,Karmad,06:54,06:57,48.4,1
77621,4,CTH,Chikalthana,07:16,07:19,66.5,1
77621,5,MKDD,Mukundwadi Halt,07:24,07:27,71.3,1
77621,6,AWB,Aurangabad,07:35,07:38,78.9,1
77621,7,DLB,Daulatabad,07:55,07:58,94.6,1
77621,8,POZ,Potul,08:10,08:13,106.4,1
77621,9,LSR,Lasur,08:29,08:32,121.2,1
77621,10,KAJG,Karanjgaon,08:45,08:48,133.4,1
77621,11,PSD,Parsoda,08:55,08:58,140.0,1
77621,12,RGO,Rotegaon,09:15,09:18,155.7,1
77621,13,TR,Taru,09:48,--:--,183.2,1
77622,1,NSL,Nagarsol,--:--,06:00,0.0,1
77622,2,TR,Taru,06:08,06:11,8.1,1
77622,3,RGO,Rotegaon,06:41,06:44,35.6,1
77622,4,PSD,Parsoda,07:01,07:04,51.3,1
77622,5,KAJG,Karanjgaon,07:11,07:14,57.9,1
77622,6,LSR,Lasur,07:27,07:30,70.1,1
77622,7,POZ,Potul,07:46,07:49,84.9,1
77622,8,DLB,Daulatabad,08:01,08:04,96.7,1
77622,9,AWB,Aurangabad,08:21,08:24,112.4,1
77622,10,MKDD,Mukundwadi Halt,08:32,08:35,120.0,1
77622,11,CTH,Chikalthana,08:40,08:43,124.7,1
77622,12,KMV,Karmad,09:02,09:05,142.9,1
77622,13,BDU,Badnapur,09:31,--:--,167.6,1
77631,1,BIDR,Bidar,--:--,06:00,0.0,1
77631,2,KHNP,Khanapur Deccan,06:20,06:23,18.3,1
77631,3,KNAG,Kanaji H,06:53,06:56,46.3,1
77631,4,HLKH,Hallikhed,07:26,07:29,74.3,1
77631,5,HMBD,Humnabad,07:59,08:02,102.3,1
77631,6,HIKD,Hallikhed K,08:32,08:35,130.3,1
77631,7,KMPU,Kamalapur,09:05,09:08,158.3,1
77631,8,KUKT,Kurukotta,09:38,09:41,186.3,1
77631,9,TJSP,Taj Sultanpur,10:11,10:14,214.3,1
77631,10,KLBG,Kalaburagi Jn,10:44,--:--,242.3,1
77632,1,KLBG,Kalaburagi Jn,--:--,06:00,0.0,1
77632,2,TJSP,Taj Sultanpur,06:30,06:33,28.0,1
77632,3,KUKT,Kurukotta,07:03,07:06,56.0,1
77632,4,KMPU,Kamalapur,07:36,07:39,84.0,1
77632,5,HIKD,Hallikhed K,08:09,08:12,112.0,1
77632,6,HMBD,Humnabad,08:42,08:45,140.0,1
77632,7,HLKH,Hallikhed,09:15,09:18,168.0,1
77632,8,KNAG,Kanaji H,09:48,09:51,196.0,1
77632,9,KHNP,Khanapur Deccan,10:21,10:24,224.0,1
77632,10,BIDR,Bidar,10:44,--:--,242.3,1
77633,1,BIDR,Bidar,--:--,06:00,0.0,1
77633,2,KHNP,Khanapur Deccan,06:20,06:23,18.3,1
77633,3,KNAG,Kanaji H,06:53,06:56,46.3,1
77633,4,HLKH,Hallikhed,07:26,07:29,74.3,1
77633,5,HMBD,Humnabad,07:59,08:02,102.3,1
77633,6,HIKD,Hallikhed K,08:32,08:35,130.3,1
77633,7,KMPU,Kamalapur,09:05,09:08,158.3,1
77633,8,KUKT,Kurukotta,09:38,09:41,186.3,1
77633,9,TJSP,Taj Sultanpur,10:11,10:14,214.3,1
77633,10,KLBG,Kalaburagi Jn,10:44,--:--,242.3,1
77634,1,KLBG,Kalaburagi Jn,--:--,06:00,0.0,1
77634,2,TJSP,Taj Sultanpur,06:30,06:33,28.0,1
77634,3,KUKT,Kurukotta,07:03,07:06,56.0,1
77634,4,KMPU,Kamalapur,07:36,07:39,84.0,1
77634,5,HIKD,Hallikhed K,08:09,08:12,112.0,1
77634,6,HMBD,Humnabad,08:42,08:45,140.0,1
77634,7,HLKH,Hallikhed,09:15,09:18,168.0,1
77634,8,KNAG,Kanaji H,09:48,09:51,196.0,1
77634,9,KHNP,Khanapur Deccan,10:21,10:24,224.0,1
77634,10,BIDR,Bidar,10:44,--:--,242.3,1
77635,1,BIDR,Bidar,--:--,06:00,0.0,1
77635,2,KHNP,Khanapur Deccan,06:20,06:23,18.3,1
77635,3,KNAG,Kanaji H,06:53,06:56,46.3,1
77635,4,HLKH,Hallikhed,07:26,07:29,74.3,1
77635,5,HMBD,Humnabad,07:59,08:02,102.3,1
77635,6,HIKD,Hallikhed K,08:32,08:35,130.3,1
77635,7,KMPU,Kamalapur,09:05,09:08,158.3,1
77635,8,KUKT,Kurukotta,09:38,09:41,186.3,1
77635,9,TJSP,Taj Sultanpur,10:11,10:14,214.3,1
77635,10,KLBG,Kalaburagi Jn,10:44,--:--,242.3,1
77636,1,KLBG,Kalaburagi Jn,--:--,06:00,0.0,1
77636,2,TJSP,Taj Sultanpur,06:30,06:33,28.0,1
77636,3,KUKT,Kurukotta,07:03,07:06,56.0,1
77636,4,KMPU,Kamalapur,07:36,07:39,84.0,1
77636,5,HIKD,Hallikhed K,08:09,08:12,112.0,1
77636,6,HMBD,Humnabad,08:42,08:45,140.0,1
77636,7,HLKH,Hallikhed,09:15,09:18,168.0,1
77636,8,KNAG,Kanaji H,09:48,09:51,196.0,1
77636,9,KHNP,Khanapur Deccan,10:21,10:24,224.0,1
77636,10,BIDR,Bidar,10:44,--:--,242.3,1
77637,1,BIDR,Bidar,--:--,06:00,0.0,1
77637,2,KHNP,Khanapur Deccan,06:20,06:23,18.3,1
77637,3,KNAG,Kanaji H,06:53,06:56,46.3,1
77637,4,HLKH,Hallikhed,07:26,07:29,74.3,1
77637,5,HMBD,Humnabad,07:59,08:02,102.3,1
77637,6,HIKD,Hallikhed K,08:32,08:35,130.3,1
77637,7,KMPU,Kamalapur,09:05,09:08,158.3,1
77637,8,KUKT,Kurukotta,09:38,09:41,186.3,1
77637,9,TJSP,Taj Sultanpur,10:11,10:14,214.3,1
77637,10,KLBG,Kalaburagi Jn,10:44,--:--,242.3,1
77638,1,KLBG,Kalaburagi Jn,--:--,06:00,0.0,1
77638,2,TJSP,Taj Sultanpur,06:30,06:33,28.0,1
77638,3,KUKT,Kurukotta,07:03,07:06,56.0,1
77638,4,KMPU,Kamalapur,07:36,07:39,84.0,1
77638,5,HIKD,Hallikhed K,08:09,08:12,112.0,1
77638,6,HMBD,Humnabad,08:42,08:45,140.0,1
77638,7,HLKH,Hallikhed,09:15,09:18,168.0,1
77638,8,KNAG,Kanaji H,09:48,09:51,196.0,1
77638,9,KHNP,Khanapur Deccan,10:21,10:24,224.0,1
77638,10,BIDR,Bidar,10:44,--:--,242.3,1
77641,1,KCG,Kacheguda,--:--,06:00,0.0,1
77641,2,MXT,Malakpet Kacheguda,06:02,06:05,2.2,1
77641,3,DQR,Kacheguda Dbr,06:07,06:10,3.6,1
77641,4,YKA,Yakutpura Kacheguda,06:12,06:15,4.5,1
77641,5,HPG,Huppuguda,06:18,06:21,7.5,1
77641,6,FM,Kacheguda Falaknuma,06:23,06:26,9.1,1
77641,7,NSVP,Npa Shivarampalli Halt,06:31,06:34,14.3,1
77641,8,BDVL,Budvel,06:36,06:39,17.0,1
77641,9,UR,Umdanagar,06:47,06:50,24.8,1
77641,10,TMX,Timmapur,07:11,07:14,44.4,1
77641,11,SHNR,Shadnagar,07:33,07:36,62.4,1
77641,12,BABR,Balanagar,07:54,07:57,79.4,1
77641,13,GLY,Gollapally,08:17,08:20,98.2,1
77641,14,JCL,Jadcherla,08:30,08:33,107.9,1
77641,15,DTP,Diviti Palli,08:41,08:44,115.9,1
77641,16,MBNR,Mahbubnagar,08:56,--:--,127.7,1
77642,1,MBNR,Mahbubnagar,--:--,06:00,0.0,1
77642,2,JCL,Jadcherla,06:21,06:24,19.4,1
77642,3,GLY,Gollapally,06:34,06:37,29.1,1
77642,4,BABR,Balanagar,06:57,07:00,47.9,1
77642,5,SHNR,Shadnagar,07:18,07:21,64.9,1
77642,6,HBLN,Hbl Nagar,07:35,07:38,77.7,1
77642,7,KOTT,Kottur,07:41,07:44,80.6,1
77642,8,TMX,Timmapur,07:47,07:50,83.4,1
77642,9,UR,Umdanagar,08:11,08:14,102.9,1
77642,10,BDVL,Budvel,08:22,08:25,110.7,1
77642,11,NSVP,Npa Shivarampalli Halt,08:27,08:30,113.4,1
77642,12,FM,Kacheguda Falaknuma,08:35,08:38,118.6,1
77642,13,HPG,Huppuguda,08:40,08:43,120.2,1
77642,14,YKA,Yakutpura Kacheguda,08:46,08:49,123.2,1
77642,15,DQR,Kacheguda Dbr,08:51,08:54,124.1,1
77642,16,MXT,Malakpet Kacheguda,08:56,08:59,125.6,1
77642,17,KCG,Kacheguda,09:01,--:--,127.7,1
77643,1,KCG,Kacheguda,--:--,06:00,0.0,1
77643,2,STPD,Sitafal Mandi,06:06,06:09,6.2,1
77643,3,MJF,Malkajgiri,06:12,06:15,9.3,1
77643,4,BMO,Bolarum,06:28,06:31,21.6,1
77643,5,MED,Medchal,06:48,06:51,37.6,1
77643,6,SHAN,Srinivasa Nagar,07:33,07:36,76.2,1
77643,7,WDR,Wadiaram,07:45,07:48,85.1,1
77643,8,MZL,Mirzapali,07:57,08:00,93.6,1
77643,9,AKE,Akanapet,08:14,08:17,107.0,1
77643,10,KMC,Kamareddi,08:51,08:54,138.7,1
77643,11,NZB,Nizamabad,09:58,--:--,198.0,1
77644,1,NZB,Nizamabad,--:--,06:00,0.0,1
77644,2,SCP,Sirnapalli,06:38,06:41,35.5,1
77644,3,KMC,Kamareddi,07:07,07:10,60.1,1
77644,4,AKE,Akanapet,07:44,07:47,91.7,1
77644,5,MZL,Mirzapali,08:01,08:04,105.2,1
77644,6,WDR,Wadiaram,08:13,08:16,113.6,1
77644,7,SHAN,Srinivasa Nagar,08:25,08:28,122.6,1
77644,8,MED,Medchal,09:10,09:13,161.2,1
77644,9,BMO,Bolarum,09:30,09:33,177.2,1
77644,10,MJF,Malkajgiri,09:46,09:49,189.5,1
77644,11,STPD,Sitafal Mandi,09:52,09:55,192.6,1
77644,12,KCG,Kacheguda,10:01,--:--,198.8,1
77645,1,NZB,Nizamabad,--:--,06:00,0.0,1
77645,2,JKM,Jankampet Jn,06:08,06:11,7.4,1
77645,3,NVT,Navipet,06:23,06:26,18.5,1
77645,4,FKB,Fakhrabad,06:36,06:39,27.9,1
77645,5,BSX,Basar,06:47,06:50,35.4,1
77645,6,DAB,Dharmabad,07:03,07:06,47.8,1
77645,7,SQE,Samrla,07:15,07:18,56.8,1
77645,8,KEK,Karkheli,07:26,07:29,64.9,1
77645,9,BLSA,Bolsa,07:39,07:42,74.2,1
77645,10,UMRI,Umri,07:52,07:55,84.2,1
77645,11,SLGH,Shelgoan H,08:04,08:07,93.3,1
77645,12,SVN,Sivungaon,08:14,08:17,100.5,1
77645,13,MUE,Mudkhed,08:24,08:27,107.8,1
77645,14,MGC,Mugat,08:39,08:42,119.5,1
77645,15,PARD,Pathrad,08:47,--:--,124.4,1
77646,1,NED,Huzur Sahib Nanded,--:--,06:00,0.0,1
77646,2,PARD,Pathrad,06:12,06:15,11.5,1
77646,3,MGC,Mugat,06:20,06:23,16.4,1
77646,4,MUE,Mudkhed,06:35,06:38,28.1,1
77646,5,SVN,Sivungaon,06:45,06:48,35.4,1
77646,6,SLGH,Shelgoan H,06:55,06:58,42.6,1
77646,7,UMRI,Umri,07:07,07:10,51.7,1
77646,8,BLSA,Bolsa,07:20,07:23,61.6,1
77646,9,KEK,Karkheli,07:33,07:36,71.0,1
77646,10,SQE,Samrla,07:44,07:47,79.1,1
77646,11,DAB,Dharmabad,07:56,07:59,88.0,1
77646,12,BSX,Basar,08:12,08:15,100.5,1
77646,13,FKB,Fakhrabad,08:23,08:26,108.0,1
77646,14,NVT,Navipet,08:36,08:39,117.3,1
77646,15,JKM,Jankampet Jn,08:51,08:54,128.4,1
77646,16,NZB,Nizamabad,09:02,--:--,135.9,1
77647,1,KCG,Kacheguda,--:--,06:00,0.0,1
77647,2,MXT,Malakpet Kacheguda,06:02,06:05,2.2,1
77647,3,DQR,Kacheguda Dbr,06:07,06:10,3.6,1
77647,4,YKA,Yakutpura Kacheguda,06:12,06:15,4.5,1
77647,5,HPG,Huppuguda,06:18,06:21,7.5,1
77647,6,FM,Kacheguda Falaknuma,06:23,06:26,9.1,1
77647,7,NSVP,Npa Shivarampalli Halt,06:31,06:34,14.3,1
77647,8,BDVL,Budvel,06:36,06:39,17.0,1
77647,9,UR,Umdanagar,06:47,06:50,24.8,1
77647,10,TMX,Timmapur,07:11,07:14,44.4,1
77647,11,KOTT,Kottur,07:17,07:20,47.2,1
77647,12,HBLN,Hbl Nagar,07:23,07:26,50.0,1
77647,13,SHNR,Shadnagar,07:40,07:43,62.8,1
77647,14,BRGL,Burgula Halt,07:54,07:57,73.0,1
77647,15,BABR,Balanagar,08:04,08:07,79.9,1
77647,16,RRGA,Rangareddy Guda,08:14,08:17,86.5,1
77647,17,RJAP,Rajapur,08:24,08:27,93.0,1
77647,18,GLY,Gollapally,08:33,08:36,98.8,1
77647,19,JCL,Jadcherla,08:46,08:49,108.5,1
77647,20,DTP,Diviti Palli,08:57,09:00,116.5,1
77647,21,YNG,Yenugonda,09:07,09:10,123.5,1
77647,22,MBNR,Mahbubnagar,09:15,09:18,128.5,1
77647,23,MQN,Manyamkonda,09:36,09:39,145.2,1
77647,24,DKC,Devarkadre,09:51,09:54,157.0,1
77647,25,MRKL,Marikal,10:24,10:27,185.0,1
77647,26,JKAR,Jaklair,10:57,11:00,213.0,1
77647,27,MKTL,Makthal,11:30,11:33,241.0,1
77647,28,MNDK,Maganur,12:03,12:06,269.0,1
77647,29,KSN,Krishna,13:29,13:32,345.3,1
77647,30,CK,Chiksugar,13:43,13:46,355.9,1
77647,31,RC,Raichur,14:08,--:--,376.4,1
77648,1,RC,Raichur,--:--,06:00,0.0,1
77648,2,CK,Chiksugar,06:22,06:25,20.5,1
77648,3,KSN,Krishna,06:36,06:39,31.1,1
77648,4,MNDK,Maganur,07:09,07:12,59.1,1
77648,5,MKTL,Makthal,07:42,07:45,87.1,1
77648,6,JKAR,Jaklair,08:15,08:18,115.1,1
77648,7,MRKL,Marikal,08:48,08:51,143.1,1
77648,8,DKC,Devarkadre,10:14,10:17,219.4,1
77648,9,MQN,Manyamkonda,10:29,10:32,231.2,1
77648,10,MBNR,Mahbubnagar,10:50,10:53,247.9,1
77648,11,YNG,Yenugonda,10:58,11:01,252.9,1
77648,12,DTP,Diviti Palli,11:08,11:11,259.9,1
77648,13,JCL,Jadcherla,11:19,11:22,268.0,1
77648,14,GLY,Gollapally,11:32,11:35,277.6,1
77648,15,RJAP,Rajapur,11:41,11:44,283.5,1
77648,16,RRGA,Rangareddy Guda,11:51,11:54,289.9,1
77648,17,BABR,Balanagar,12:01,12:04,296.5,1
77648,18,BRGL,Burgula Halt,12:11,12:14,303.4,1
77648,19,SHNR,Shadnagar,12:25,12:28,313.6,1
77648,20,HBLN,Hbl Nagar,12:42,12:45,326.4,1
77648,21,KOTT,Kottur,12:48,12:51,329.3,1
77648,22,TMX,Timmapur,12:54,12:57,332.1,1
77648,23,UR,Umdanagar,13:18,13:21,351.6,1
77648,24,BDVL,Budvel,13:29,13:32,359.4,1
77648,25,NSVP,Npa Shivarampalli Halt,13:34,13:37,362.1,1
77648,26,FM,Kacheguda Falaknuma,13:42,13:45,367.3,1
77648,27,HPG,Huppuguda,13:47,13:50,368.9,1
77648,28,YKA,Yakutpura Kacheguda,13:53,13:56,371.9,1
77648,29,DQR,Kacheguda Dbr,13:58,14:01,372.8,1
77648,30,MXT,Malakpet Kacheguda,14:03,14:06,374.3,1
77648,31,KCG,Kacheguda,14:08,--:--,376.4,1
77649,1,KCG,Kacheguda,--:--,06:00,0.0,1
77649,2,STPD,Sitafal Mandi,06:06,06:09,6.2,1
77649,3,LGDH,Lalaguda Gate,06:11,06:14,8.0,1
77649,4,MJF,Malkajgiri,06:16,06:19,9.3,1
77649,5,CVB,Cavalry Barrcks,06:26,06:29,16.1,1
77649,6,BMO,Bolarum,06:35,06:38,21.6,1
77649,7,GDPL,Gundla Pochampalli,06:44,06:47,27.8,1
77649,8,MED,Medchal,06:58,07:01,38.1,1
77649,9,MOB,Manoharabad,07:19,07:22,54.9,1
77649,10,ME,Masaipet,07:41,07:44,72.7,1
77649,11,SHAN,Srinivasa Nagar,07:48,07:51,77.0,1
77649,12,WDR,Wadiaram,08:00,08:03,85.9,1
77649,13,MZL,Mirzapali,08:12,08:15,94.4,1
77649,14,AKE,Akanapet,08:29,08:32,107.8,1
77649,15,BKU,Bhiknur,08:40,08:43,115.5,1
77649,16,THPR,Tippapur,08:48,08:51,120.6,1
77649,17,TMD,Talmadla,08:58,09:01,127.6,1
77649,18,KMC,Kamareddi,09:14,09:17,140.3,1
77649,19,UPW,Uppalavai,09:32,09:35,154.6,1
77649,20,SCP,Sirnapalli,09:46,09:49,165.4,1
77649,21,IDL,Indalvai,09:59,10:02,174.8,1
77649,22,DHP,Dichpalli,10:14,10:17,186.2,1
77649,23,NZB,Nizamabad,10:33,10:36,201.7,1
77649,24,ARMU,Armur,11:06,11:09,229.7,1
77649,25,MRTD,Morthad,11:39,11:42,257.7,1
77649,26,MTPI,Metpally,12:12,12:15,285.7,1
77649,27,KRLA,Korutla,12:45,12:48,313.7,1
77649,28,LPJL,Jagityal Lingampet,13:18,13:21,341.7,1
77649,29,NPML,Mallial Nukapalli,13:51,13:54,369.7,1
77649,30,GDRA,Gangadhara,14:24,14:27,397.7,1
77649,31,KRMR,Karimnagar,14:57,--:--,425.7,1
77650,1,KRMR,Karimnagar,--:--,06:00,0.0,1
77650,2,GDRA,Gangadhara,06:30,06:33,28.0,1
